"0709.3519","Iain W. Stewart","Andre H. Hoang, Iain W. Stewart","Designing Gapped Soft Functions for Jet Production","17 pages, 5 figures","Phys.Lett.B660:483-493,2008","10.1016/j.physletb.2008.01.040","MIT-CTP 3792, MPP-2007-135","hep-ph hep-th nucl-th",,"  Distributions in jet production often depend on a soft function, S, which
describes hadronic radiation between the jets. Near kinematic thresholds S
encodes nonperturbative information, while far from thresholds S can be
computed with an operator product expansion (OPE). We design soft functions for
jets that serve this dual purpose, reducing to the perturbative result in the
OPE region and to a consistent model in the nonperturbative region. We use the
MSbar scheme, and in both regions S displays the appropriate renormalization
group scale dependence. We point out that viable soft function models should
have a gap associated with the minimum hadronic energy deposit. This gap is
connected to the leading O(Lambda_QCD) renormalon ambiguity in jet event
shapes. By defining the gap in a suitable scheme we demonstrate that the
leading renormalon can be eliminated. This improves the convergence of
perturbative results, and also the stability by which non-perturbative
parameters encode the underlying soft physics.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 15:47:22 GMT""}]","2008-11-26"
"0709.3667","Harold Blas","Harold Blas","Generalized sine-Gordon model and baryons in two-dimensional QCD","45 pages. Latex. To appear as a chapter of the book 'High Energy
  Physics Research Advances', Nova Science publishers",,,,"hep-th",,"  We consider the sl(3,C) affine Toda model coupled to matter (Dirac spinor)
(ATM) and through a gauge fixing procedure we obtain the classical version of
the generalized sl(3,C) sine-Gordon model (cGSG) which completely decouples
from the Dirac spinors. The GSG models are multifield extensions of the
ordinary sine-Gordon model. In the spinor sector we are left with Dirac fields
coupled to cGSG fields. Based on the equivalence between the U(1) vector and
topological currents, which holds in the theory, it is shown the confinement of
the spinors inside the solitons and kinks of the cGSG model providing an
extended hadron model for ""quark"" confinement [JHEP0701(2007)027]. Moreover,
the solitons and kinks of the generalized sine-Gordon (GSG) model are shown to
describe the normal and exotic baryon spectrum of two-dimensional QCD. The GSG
model arises in the low-energy effective action of bosonized QCD2 with unequal
quark mass parameters [JHEP0703(2007)055]. The GSG potential for three flavors
resembles the potential of the effective chiral lagrangian proposed by Witten
to describe low-energy behavior of four dimensional QCD. Among the attractive
features of the GSG model are the variety of soliton and kink type solutions
for QCD2 unequal quark mass parameters. Exotic baryons in QCD2 [ Ellis and
Frishman, JHEP0508(2005)081] are discussed in the context of the GSG model.
Various semi-classical computations are performed improving previous results
and clarifying the role of unequal quark masses. The remarkable double sine
Gordon model also arises as a reduced GSG model bearing a kink(K) type solution
describing a multi-baryon.
","[{""version"":""v1"",""created"":""Sun, 23 Sep 2007 21:12:10 GMT""}]","2007-09-25"
"0709.3668","Yi-Zen Chu","Yi-Zen Chu and Tanmay Vachaspati","Fermions on one or fewer Kinks","7 pages, 4 figures","Phys.Rev.D77:025006,2008","10.1103/PhysRevD.77.025006",,"hep-th",,"  We find the full spectrum of fermion bound states on a Z_2 kink. In addition
to the zero mode, there are int[2 m_f/m_s] bound states, where m_f is the
fermion and m_s the scalar mass. We also study fermion modes on the background
of a well-separated kink-antikink pair. Using a variational argument, we prove
that there is at least one bound state in this background, and that the energy
of this bound state goes to zero with increasing kink-antikink separation, 2L,
and faster than e^{-a2L} where a = min(m_s, 2 m_f). By numerical evaluation, we
find some of the low lying bound states explicitly.
","[{""version"":""v1"",""created"":""Sun, 23 Sep 2007 21:27:59 GMT""}]","2008-11-26"
"0709.3669","Emil Traykov","E. Traykov, U. Dammalapati, S. De, O.C. Dermois, L. Huisman, K.
  Jungmann, W. Kruithof, A.J. Mol, C.J.G. Onderwater, A. Rogachevskiy, M. da
  Silva e Silva, M. Sohani, O. Versolato, L. Willmann, H.W. Wilschut","Development of a thermal ionizer as ion catcher","10 pages, 4 figures, XVth International Conference on Electromagnetic
  Isotope Separators and Techniques Related to their Applications (EMIS 2007)","Nucl.Instrum.Meth.B266:4478-4482,2008","10.1016/j.nimb.2008.05.053",,"nucl-ex",,"  An effective ion catcher is an important part of a radioactive beam facility
that is based on in-flight production. The catcher stops fast radioactive
products and emits them as singly charged slow ions. Current ion catchers are
based on stopping in He and H$_2$ gas. However, with increasing intensity of
the secondary beam the amount of ion-electron pairs created eventually prevents
the electromagnetic extraction of the radioactive ions from the gas cell. In
contrast, such limitations are not present in thermal ionizers used with the
ISOL production technique. Therefore, at least for alkaline and alkaline earth
elements, a thermal ionizer should then be preferred. An important use of the
TRI$\mu$P facility will be for precision measurements using atom traps. Atom
trapping is particularly possible for alkaline and alkaline earth isotopes. The
facility can produce up to 10$^9$ s$^{-1}$ of various Na isotopes with the
in-flight method. Therefore, we have built and tested a thermal ionizer. An
overview of the operation, design, construction, and commissioning of the
thermal ionizer for TRI$\mu$P will be presented along with first results for
$^{20}$Na and $^{21}$Na.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:46:27 GMT""},{""version"":""v2"",""created"":""Fri, 28 Mar 2008 17:05:23 GMT""}]","2008-11-26"
"0709.3670","Emil Traykov","E. Traykov, U. Dammalapati, S. De, O.C. Dermois, L. Huisman, K.
  Jungmann, W. Kruithof, A.J. Mol, C.J.G. Onderwater, A. Rogachevskiy, M. da
  Silva e Silva, M. Sohani, O. Versolato, L. Willmann, H.W. Wilschut","Production and trapping of radioactive atoms at the TRI\muP facility","11 pages, 5 figures, XVth International Conference on Electromagnetic
  Isotope Separators and Techniques Related to their Applications (EMIS 2007)","Nucl.Instrum.Meth.B266:4532-4536,2008","10.1016/j.nimb.2008.05.077",,"nucl-ex",,"  The structures for the TRI$\mu$P facility have been completed and
commissioned. At the facility radioactive nuclides are produced to study
fundamental interactions and symmetries. An important feature is the
possibility to trap radioactive atoms in order to obtain and hold a pure
substrate-free sample for precision measurements. In the TRI$\mu$P facility a
production target is followed by a magnetic separator, where radioactive
isotopes are produced in inverse reaction kinematics. Separation up to 99.95%
could be achieved for $^{21}$Na. A novel transmitting thermal ionizing device
was developed to stop the energetic isotopes. Some 50% of stopped $^{21}$Na
could be extracted and transported as low energy singly charged ions into a
radio frequency quadrupole cooler and buncher with 35% transmission efficiency.
The ions are transported lossless via a drift tube and a low energy
electrostatic beam line into the experimental setup. Such ions can be
neutralized on hot metal foils and the resulting atoms can be stored in a
magneto-optical trap. The functioning of that principle was demonstrated with
stable Na extracted from the thermal ionizer, radioactive beams will follow
next.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:39:24 GMT""},{""version"":""v2"",""created"":""Fri, 28 Mar 2008 18:13:13 GMT""}]","2008-11-26"
"0709.3671","Claude Verdier","Andreea Iordan, Alain Duperray, Claude Verdier","A fractal approach to the rheology of concentrated cell suspensions","4 pages, 5 figures",,"10.1103/PhysRevE.77.011911",,"cond-mat.soft",,"  Results on the rheological behavior of novel CHO cell suspensions in a large
range of concentrations are reported. The concentration dependent yield stress
and elastic plateau modulus are formalized in the context of fractal aggregates
under shear, and quite different exponents are found as compared to the case of
red blood cell suspensions. This is explained in terms of intrinsic microscopic
parameters such as the cell-cell adhesion energy and cell elasticity but also
the cell individual dynamic properties, found to correlate well with
viscoelastic data at large concentrations (phi>0.5).
","[{""version"":""v1"",""created"":""Sun, 23 Sep 2007 22:45:06 GMT""}]","2009-11-13"
"0709.3672","Ue-Li Pen","Tzu-Ching Chang, Ue-Li Pen, Jeffrey B. Peterson, Patrick McDonald","Baryon Acoustic Oscillation Intensity Mapping as a Test of Dark Energy","4 pages, accepted for publication in PRL","Phys.Rev.Lett.100:091303,2008","10.1103/PhysRevLett.100.091303",,"astro-ph",,"  The expansion of the universe appears to be accelerating, and the mysterious
anti-gravity agent of this acceleration has been called ``dark energy''. To
measure the dynamics of dark energy, Baryon Acoustic Oscillations (BAO) can be
used. Previous discussions of the BAO dark energy test have focused on direct
measurements of redshifts of as many as $10^9$ individual galaxies, by
observing the 21cm line or by detecting optical emission. Here we show how the
study of acoustic oscillation in the 21 cm brightness can be accomplished by
economical three dimensional intensity mapping. If our estimates gain
acceptance they may be the starting point for a new class of dark energy
experiments dedicated to large angular scale mapping of the radio sky, shedding
light on dark energy.
","[{""version"":""v1"",""created"":""Sun, 23 Sep 2007 23:20:08 GMT""},{""version"":""v2"",""created"":""Sun, 27 Jan 2008 22:20:59 GMT""}]","2008-11-26"
"0709.3674","Takahiro Tanaka","Takahiro Tanaka","Implication of Classical Black Hole Evaporation Conjecture to Floating
  Black Holes","4 pages, 4 figures, Removed ambiguous discussions and corrected
  errors. Added references","Prog. Theor. Phys. 121 (2009) 1133","10.1143/PTP.121.1133","KUNS-2097","gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In Randall-Sundrum single-brane (RS-II) model, it was conjectured that there
is no static large black hole localized on the brane based on adS/CFT
correspondence. Here we consider the phase diagram of black objects in the
models extended from the RS-II model. We propose a scenario for the phase
diagram consistent with the classical black hole evaporation conjecture. The
proposed scenario indicates the existence of a rich variety of the families of
black objects.
","[{""version"":""v1"",""created"":""Sun, 23 Sep 2007 23:48:24 GMT""},{""version"":""v2"",""created"":""Fri, 13 Mar 2009 09:52:34 GMT""}]","2009-08-19"
"0709.3679","Jose Ademir Sales Lima","R. C. Santos, J. V. Cunha, J. A. S. Lima","Constraining the dark energy and smoothness-parameter with supernovae","6 pages, 8 figures, typos corrected, paper matching the version
  published in Physical Review D","Phys.Rev.D77:023519,2008","10.1103/PhysRevD.77.023519",,"astro-ph",,"  The presence of inhomogeneities modifies the cosmic distances through the
gravitational lensing effect, and, indirectly, must affect the main
cosmological tests. Assuming that the dark energy is a smooth component, the
simplest way to account for the influence of clustering is to suppose that the
average evolution of the expanding Universe is governed by the total
matter-energy density whereas the focusing of light is only affected by a
fraction of the total matter density quantified by the $\alpha$ Dyer-Roeder
parameter. By using two different samples of SNe type Ia data, the $\Omega_m$
and $\alpha$ parameters are constrained by applying the
Zeldovich-Kantowski-Dyer-Roeder (ZKDR) luminosity distance redshift relation
for a flat ($\Lambda$CDM) model. A $\chi^{2}$-analysis using the 115 SNe Ia
data of Astier {\it et al.} sample (2006) constrains the density parameter to
be $\Omega_m=0.26_{-0.07}^{+0.17}$($2\sigma$) while the $\alpha$ parameter is
weakly limited (all the values $\in [0,1]$ are allowed even at 1$\sigma$).
However, a similar analysis based the 182 SNe Ia data of Riess {\it et al.}
(2007) constrains the pair of parameters to be $\Omega_m= 0.33^{+0.09}_{-0.07}$
and $\alpha\geq 0.42$ ($2\sigma$). Basically, this occurs because the Riess
{\it et al.} sample extends to appreciably higher redshifts. As a general
result, even considering the existence of inhomogeneities as described by the
smoothness $\alpha$ parameter, the Einstein-de Sitter model is ruled out by the
two samples with a high degree of statistical confidence ($11.5\sigma$ and
$9.9\sigma$, respectively). The inhomogeneous Hubble-Sandage diagram discussed
here highlight the necessity of the dark energy, and a transition
deceleration/accelerating phase at $z\sim 0.5$ is also required.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 01:48:50 GMT""},{""version"":""v2"",""created"":""Sat, 1 Mar 2008 00:15:55 GMT""}]","2008-11-26"
"0709.3681","Ruibao Tao","Huiqiong Yin and Ruibao Tao","Improved transfer matrix method without numerical instability","5 pages,3 figures","EPL,84(2008) 57006","10.1209/0295-5075/84/57006",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A new improved transfer matrix method (TMM) is presented. It is shown that
the method not only overcomes the numerical instability found in the original
TMM, but also greatly improves the scalability of computation. The new improved
TMM has no extra cost of computing time as the length of homogeneous scattering
region becomes large. The comparison between the scattering matrix method(SMM)
and our new TMM is given. It clearly shows that our new method is much faster
than SMM.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:24:53 GMT""},{""version"":""v2"",""created"":""Fri, 19 Oct 2007 10:55:22 GMT""},{""version"":""v3"",""created"":""Mon, 29 Dec 2008 02:42:43 GMT""}]","2009-11-13"
"0709.3682","Stephane Courteau","Stephane Courteau, Michael McDonald, and Lawrence M. Widrow (Queen's
  University)","The Vcirc-sigma0 Relation of Galaxies","5 pages (including questions), 1 figure. To appear in the Proceedings
  of the IAU Symposium 245, ""Formation and Evolution of Galaxy Bulges"", held at
  Oxford, U.K., July 2007, Eds. M. Bureau, E. Athanassoula, B. Barbuy",,"10.1017/S1743921308017717",,"astro-ph",,"  Courteau et al. (2007a) reported on the dependence of the ratio of a galaxy's
maximum circular velocity, Vcirc, to its central velocity dispersion, sigma0,
on morphology, or equivalently total light concentration. This Vcirc-sigma0
concentration relation, which involves details about the local and global
galaxy physics, poses a fundamental challenge for galaxy structure models.
Furthermore, not only must these models reproduce the Vcirc-sigma0 relation and
its various dependences, they must simultaneously match other fundamental
scaling relations such as the velocity-size-luminosity and color-luminosity
relations of galaxies. We focus here on the interpretation of parameters that
enter the Vcirc-sigma0 relation to enable proper data-model comparisons and
follow-up studies by galaxy modelers and observers.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 02:57:50 GMT""}]","2009-11-13"
"0709.3683","Md Nurujjaman","Md. Nurujjaman, Ramesh Naryanan and A.N. Sekar Iyengar","Comparative study of nonlinear properties of EEG signals of a normal
  person and an epileptic patient","Keywords:EEG, epilepsy, Correlation dimension, Surrogate analysis,
  Hurst exponent. 9 pages","Nonlinear Biomedical Physics 2009, 3:6","10.1186/1753-4631-3-6",,"physics.med-ph physics.data-an","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Background: Investigation of the functioning of the brain in living systems
has been a major effort amongst scientists and medical practitioners. Amongst
the various disorder of the brain, epilepsy has drawn the most attention
because this disorder can affect the quality of life of a person. In this paper
we have reinvestigated the EEGs for normal and epileptic patients using
surrogate analysis, probability distribution function and Hurst exponent.
  Results: Using random shuffled surrogate analysis, we have obtained some of
the nonlinear features that was obtained by Andrzejak \textit{et al.} [Phys Rev
E 2001, 64:061907], for the epileptic patients during seizure. Probability
distribution function shows that the activity of an epileptic brain is
nongaussian in nature. Hurst exponent has been shown to be useful to
characterize a normal and an epileptic brain and it shows that the epileptic
brain is long term anticorrelated whereas, the normal brain is more or less
stochastic. Among all the techniques, used here, Hurst exponent is found very
useful for characterization different cases.
  Conclusions: In this article, differences in characteristics for normal
subjects with eyes open and closed, epileptic subjects during seizure and
seizure free intervals have been shown mainly using Hurst exponent. The H shows
that the brain activity of a normal man is uncorrelated in nature whereas,
epileptic brain activity shows long range anticorrelation.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 04:33:31 GMT""},{""version"":""v2"",""created"":""Mon, 3 Aug 2009 04:29:13 GMT""}]","2009-08-03"
"0709.3684","Zheng Ze Ma","Zheng Ze Ma","Hawking Radiation of Black p-Branes from Gravitational Anomaly","19 pages Latex, some mistakes corrected","Int.J.Mod.Phys.A23:2783-2800,2008","10.1142/S0217751X08039918",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the Hawking radiation of black $p$-branes of superstring
theories using the method of anomaly cancelation, specially, we use the method
of [S. Iso, H. Umetsu and F. Wilczek, {\sl Phys. Rev. Lett.} {\bf 96}, 151302
(2006); {\sl Phys. Rev. D} {\bf 74}, 044017 (2006)]. The metrics of black
$p$-branes are spherically symmetric, but not the Schwarzschild type. In order
to simplify the calculation, we first make a coordinate transformation to
transform the metric to the Schwarzschild type. Then we calculate its
energy-momentum flux from the method of anomaly cancelation of the above
mentioned references. The obtained energy-momentum flux is equal to a black
body radiation, the thermodynamic temperature of the radiation is equal to its
Hawking temperature. And we find that the results are not changed for the
original non-Schwarzschild type spherically symmetric metric.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 04:37:40 GMT""},{""version"":""v2"",""created"":""Fri, 1 Aug 2008 15:07:36 GMT""}]","2008-11-26"
"0709.3685","Daniel A. Lidar","Sharif D. Kunikeev and Daniel A. Lidar (USC)","The Spin Density Matrix II: Application to a system of two quantum dots","16 pages including 12 figures. Sequel to ""The Spin Density Matrix I:
  General Theory and Exact Master Equations"", arXiv:0708.0644","Phys. Rev. B 77, 045320 (2008)","10.1103/PhysRevB.77.045320",,"cond-mat.str-el quant-ph",,"  This work is a sequel to our work ""The Spin Density Matrix I: General Theory
and Exact Master Equations"" (eprint arXiv:0708.0644 [cond-mat]). Here we
compare pure- and pseudo-spin dynamics using as an example a system of two
quantum dots, a pair of localized conduction-band electrons in an n-doped GaAs
semiconductor. Pure-spin dynamics is obtained by tracing out the orbital
degrees of freedom, whereas pseudo-spin dynamics retains (as is conventional)
an implicit coordinate dependence. We show that magnetic field inhomogeneity
and spin-orbit interaction result in a non-unitary evolution in pure-spin
dynamics, whereas these interactions contribute to the effective pseudo-spin
Hamiltonian via terms that are asymmetric in spin permutations, in particular,
the Dzyaloshinskii-Moriya (DM) spin-orbit interaction. We numerically
investigate the non-unitary effects in the dynamics of the triplet states
population, purity, and Lamb energy shift, as a function of interdot distance
and magnetic field difference. The spin-orbit interaction is found to produce
effects of roughly four orders of magnitude smaller than those due to magnetic
field difference in the pure-spin model. We estimate the spin-orbit interaction
magnitude in the DM-interaction term. Our estimate gives a smaller value than
that recently obtained by Kavokin [Phys. Rev. B 64, 075305 (2001)], who did not
include double occupancy effects. We show that a necessary and sufficient
condition for obtaining a universal set of quantum logic gates, involving only
two spins, in both pure- and pseudo-spin models is that the magnetic field
inhomogeneity and the Heisenberg interaction are both non-vanishing. We also
briefly analyze pure-spin dynamics in the electron on liquid helium system
recently proposed by Lyon [Phys. Rev. A 74, 052338 (2006)].
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 04:46:24 GMT""}]","2009-11-13"
"0709.3686","Yuanlong Xin","Y. L. Xin and Ling Yang","Curvature estimates for minimal submanifolds of higher codimension","21 pages",,,,"math.DG",,"  We derive curvature estimates for minimal submanifolds in Euclidean space for
arbitrary dimension and codimension via Gauss map. Thus, Schoen-Simon-Yau's
results and Ecker-Huisken's results are generalized to higher codimension. In
this way we improve Hildebrandt-Jost-Widman's result for the Bernstein type
theorem.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 04:55:12 GMT""}]","2007-09-25"
"0709.3687","Antonio Franco Rappazzo","A.F. Rappazzo (1), M. Velli (1,2), G. Einaudi (3) and R.B. Dahlburg
  (4) ((1) Jet Propulsion Laboratory, Caltech, (2) Dipartimento di Astronomia e
  Scienza dello Spazio, Universita' di Firenze, (3) Dipartimento di Fisica,
  Universita' di Pisa, (4) LCP&FD, Naval Research Laboratory)","Nonlinear Dynamics of the Parker Scenario for Coronal Heating","22 pages, 18 figures, uses emulateapj, for mpeg file associated to
  Figure 17e see (temporarily) http://www.df.unipi.it/~rappazzo/arxiv/jfl.mpg,
  ApJ, in press","ApJ, 677, 1348 (2008)","10.1086/528786",,"astro-ph physics.plasm-ph physics.space-ph",,"  The Parker or field line tangling model of coronal heating is studied
comprehensively via long-time high-resolution simulations of the dynamics of a
coronal loop in cartesian geometry within the framework of reduced
magnetohydrodynamics (RMHD). Slow photospheric motions induce a Poynting flux
which saturates by driving an anisotropic turbulent cascade dominated by
magnetic energy. In physical space this corresponds to a magnetic topology
where magnetic field lines are barely entangled, nevertheless current sheets
(corresponding to the original tangential discontinuities hypothesized by
Parker) are continuously formed and dissipated.
  Current sheets are the result of the nonlinear cascade that transfers energy
from the scale of convective motions ($\sim 1,000 km$) down to the dissipative
scales, where it is finally converted to heat and/or particle acceleration.
Current sheets constitute the dissipative structure of the system, and the
associated magnetic reconnection gives rise to impulsive ``bursty'' heating
events at the small scales. This picture is consistent with the slender loops
observed by state-of-the-art (E)UV and X-ray imagers which, although apparently
quiescent, shine bright in these wavelengths with little evidence of entangled
features.
  The different regimes of weak and strong MHD turbulence that develop, and
their influence on coronal heating scalings, are shown to depend on the loop
parameters, and this dependence is quantitatively characterized: weak
turbulence regimes and steeper spectra occur in {\it stronger loop fields} and
lead to {\it larger heating rates} than in weak field regions.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:45:32 GMT""},{""version"":""v2"",""created"":""Tue, 18 Dec 2007 23:00:27 GMT""}]","2009-12-06"
"0709.3688","Freddy Zen Permana","Arianto, Freddy P. Zen, Bobby E. Gunara, Triyanta, Supardi
  (Theoretical Physics Lab., ITB, Indonesia)","Some Impacts of Lorentz Violation on Cosmology","24 pages, 2 figures (Replaced to the new version)","JHEP 0709:048,2007","10.1088/1126-6708/2007/09/048",,"hep-th",,"  The impact of Lorentz violation on the dynamics of a scalar field is
investigated. In particular, we study the dynamics of a scalar field in the
scalar-vector-tensor theory where the vector field is constrained to be unity
and time like. By taking a generic form of the scalar field action, a
generalized dynamical equation for the scalar-vector-tensor theory of gravity
is obtained to describe the cosmological solutions. We present a class of exact
solutions for an ordinary scalar field or phantom field corresponding to a
power law coupling vector and the Hubble parameter. As the results, we find a
constant equation of state in de Sitter space-time and power law expansion with
the quadratic of coupling vector, while a dynamic equation of state is obtained
for $n> 2$. Then, we consider the inflationary scenario based on the Lorentz
violating scalar-vector-tensor theory of gravity with general power-law
coupling vector and two typical potentials: inverse power-law and power-law
potentials. In fact, both the coupling vector and the potential models affect
the dynamics of the inflationary solutions. Finally, we use the dynamical
system formalism to study the attractor behavior of a cosmological model
containing a scalar field endowed with a quadratic coupling vector and a
chaotic potential.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:20:49 GMT""},{""version"":""v2"",""created"":""Wed, 26 Sep 2007 07:00:59 GMT""}]","2009-06-10"
"0709.3689","Ming-xue Liao","Liao Ming-Xue, He Xiao-Xin, Fan Zhi-Hua","Static Deadlock Detection in MPI Synchronization Communication","accepted by HPC Asia 2007",,,,"cs.DC",,"  It is very common to use dynamic methods to detect deadlocks in MPI programs
for the reason that static methods have some restrictions. To guarantee high
reliability of some important MPI-based application software, a model of MPI
synchronization communication is abstracted and a type of static method is
devised to examine deadlocks in such modes. The model has three forms with
different complexity: sequential model, single-loop model and nested-loop
model. Sequential model is a base for all models. Single-loop model must be
treated with a special type of equation group and nested-loop model extends the
methods for the other two models. A standard Java-based software framework
originated from these methods is constructed for determining whether MPI
programs are free from synchronization communication deadlocks. Our practice
shows the software framework is better than those tools using dynamic methods
because it can dig out all synchronization communication deadlocks before an
MPI-based program goes into running.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:33:29 GMT""}]","2007-09-25"
"0709.3690","Vikram Zaveri","Vikram H. Zaveri","Pioneer anomaly: a drift in the proper time of the spacecraft","7 pages, v5: dynamic WEP, minor changes",,,,"physics.gen-ph",,"  A relativistic theory is proposed to explain the anomalous accelerations of
Pioneer 10/11, Galileo and Ulysses spacecrafts. The theory points out at the
limitations of the weak field approximation and proposes a drift in the proper
time of the spacecraft outside the framework of general relativity. The theory
yields a very accurate and precise value for the anomalous acceleration. In
this theory the proper time of a body is associated with the gravitational
frequency shift of the constituent fundamental particles of the body. The
frequency shift changes the energy level of the body which gets reflected in
its relativistic mass and therefore in its motion. This change in energy level
causes the time like geodesics to deviate from that of the standard theoretical
models. We introduce proper time in the line element of a metric theory
according to a fixed set of rules laid down by general relativity for
introducing deviation in the flat Minkowski metric. The frequency shift for
bodies of different composition traversing different trajectories however, is
not the same and this gets reflected in its motion as an unmodeled anomalous
effect. This association of proper time with the gravitational frequency shift
of the body requires the flat Minkowski metric to deviate in different ways for
different two body systems. The solution to Pioneer anomaly given here yields
anomalous acceleration within the limits of observational accuracy.
Gravitational redshift of light, bending of light and perihelic precession of
planets are within the permissible limits. The theory shows that Einstein's
field equations do provide some clue to the Pioneer anomaly but the solution is
not very accurate. The theory can also explain the rotation curves of the
spiral galaxies.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:52:25 GMT""},{""version"":""v2"",""created"":""Wed, 28 Nov 2007 10:09:48 GMT""},{""version"":""v3"",""created"":""Mon, 7 Jan 2008 09:45:06 GMT""},{""version"":""v4"",""created"":""Fri, 25 Jan 2008 04:09:30 GMT""},{""version"":""v5"",""created"":""Fri, 16 May 2008 05:27:34 GMT""}]","2008-09-19"
"0709.3691","Tom Mackay","Tom G. Mackay (University of Edinburgh), Akhlesh Lakhtakia
  (Pennsylvania State University)","Negative reflection in a Faraday chiral medium",,"Microwave and Optical Technology Letters 50(5), 1368-1371, 2008",,,"physics.optics",,"  The four wavenumbers associated with planewave propagation in a Faraday
chiral medium (FCM) with relatively huge magnetoelectric coupling give rise to
enhanced possibilities for negative-phase-velocity propagation and therefore
negative refraction. They can also give rise to the phenomenon of negative
reflection. In particular, for a nondissipative example, we deduced that an
incident plane wave with positive/negative phase velocity can result in a
negatively reflected plane wave with negative/positive phase velocity, as well
as a positively reflected plane wave with positive/negative phase velocity.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 05:58:05 GMT""}]","2008-03-28"
"0709.3692","Ming-xue Liao","Ming-xue Liao, Zhi-hua Fan","Deadlock Detection in Basic Models of MPI Synchronization Communication
  Programs","accepted by Acta Electronica Sinica (in Chinese)",,,,"cs.DC",,"  A model of MPI synchronization communication programs is presented and its
three basic simplified models are also defined. A series of theorems and
methods for deciding whether deadlocks will occur among the three models are
given and proved strictly. These theories and methods for simple models'
deadlock detection are the necessary base for real MPI program deadlock
detection. The methods are based on a static analysis through programs and with
runtime detection in necessary cases and they are able to determine before
compiling whether it will be deadlocked for two of the three basic models. For
another model, some deadlock cases can be found before compiling and others at
runtime. Our theorems can be used to prove the correctness of currently popular
MPI program deadlock detection algorithms. Our methods may decrease codes that
those algorithms need to change to MPI source or profiling interface and may
detects deadlocks ahead of program execution, thus the overheads can be reduced
greatly.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 06:02:29 GMT""},{""version"":""v2"",""created"":""Mon, 28 Jan 2008 08:07:23 GMT""}]","2008-01-28"
"0709.3693","Ming-xue Liao","Liao Ming-Xue, He Xiao-Xin, Fan Zhi-Hua","Algorithm of Static Deadlock Detection in MPI Synchronization
  Communication Sequential Model","This paper has been accepted by Computer Engineering (in Chinese)",,,,"cs.DC",,"  Detecting deadlocks in MPI synchronization communication programs is very
difficult and need building program models. All complex models are based on
sequential models. The sequential model is mapped into a set of character
strings and its deadlock detection problem is translated into an equivalent
multi-queue string matching problem. An algorithm is devised and implemented to
statically detect deadlocks in sequential models of MPI synchronization
communication programs. The time and space complexity of the algorithm is O(n)
where n is the amount of message in model. The algorithm is better than usual
circle-detection methods and can adapt well to dynamic message stream.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 06:06:34 GMT""}]","2007-09-25"
"0709.3694","Combes Francoise","F. Combes (LERMA, Obs-Paris)","The coupling of dynamics and molecular chemistry in galaxies","8 pages, 4 figures, Proceedings of ""Molecules in Space and
  Laboratory"", eds J-L. Lemaire and F. Combes, 2007",,,,"astro-ph",,"  While the best tracer of the molecular component and its dynamics in galaxies
is the CO molecule, which excitation is revealed by its isotopic and
(2-1)/(1-0) ratios, the denser gas is revealed by molecules such as HCN, HNC,
HCO+ or CN, which are now widely used to probe star formation regions, or to
quantify the impact of the nuclear activity on the interstellar medium.
  This paper reviews recent observations in nearby galaxies, where these
molecular line ratios serve as diagnostic tools of the physical conditions of
the gas and also of its chemical properties. Those differ significantly
according to the proximity of an AGN or of a starburst. The origin of the
differences is not yet well known and could be due to different densities,
temperatures, chemical abundances or non-collisional excitation of the gas
(e.g. Aalto et al 2007, Krips et al 2007).
  HCN or HNC line enhancements can be caused not only by higher gas
densities/temperatures, but also UV/X-ray radiation, and global IR pumping. The
chemistry can be dominated by PDR regions near a starburst, or X-ray dominated
in a molecular torus surrounding an AGN (XDR regions). The molecular line
ratios expected in those regions vary according to the different models
(Meijerink et al. 2007).
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 06:20:27 GMT""}]","2007-09-25"
