"0709.4031","Jonathan Sondow","Jean-Paul Allouche, Jonathan Sondow","Infinite products with strongly $B$-multiplicative exponents","Updated [14] and journal reference","Annales Univ. Sci. Budapest. Sect. Comput. 28 (2008) 35-53. Errata
  32 (2010) 253",,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $N_{1,B}(n)$ denote the number of ones in the $B$-ary expansion of an
integer $n$. Woods introduced the infinite product $P :=\prod_{n \geq 0}
(\frac{2n+1}{2n+2})^{(-1)^{N_{1,2}(n)}}$ and Robbins proved that $P =
1/\sqrt{2}$. Related products were studied by several authors. We show that a
trick for proving that $P^2 = 1/2$ (knowing that $P$ converges) can be extended
to evaluating new products with (generalized) strongly $B$-multiplicative
exponents. A simple example is $$ \prod_{n \geq 0}
(\frac{Bn+1}{Bn+2})^{(-1)^{N_{1,B}(n)}} = \frac{1}{\sqrt B}. $$
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 17:28:30 GMT""},{""version"":""v2"",""created"":""Sun, 27 Mar 2011 21:39:35 GMT""}]","2011-03-29"
"0709.4249","Lynn D. Matthews","Lynn D. Matthews (CfA) and Juan M. Uson (NRAO)","HI Imaging Observations of Superthin Galaxies. II. IC2233 and the Blue
  Compact Dwarf NGC2537","submitted to AJ and revised according to the referee's comments;
  version with full resolution figures available at
  http://www.cfa.harvard.edu/~lmatthew","Astron.J.135:291-318,2008","10.1088/0004-6256/135/1/291",,"astro-ph",,"  We have used the VLA to image the HI 21-cm line emission in the edge-on Sd
galaxy IC2233 and the blue compact dwarf NGC2537. We also present new optical
B,R, and H alpha imaging of IC2233 obtained with the WIYN telescope. Despite
evidence of localized massive star formation, IC2233 has a low surface
brightness disk with a low global star formation rate (~0.05 M_sun/yr), and no
significant 21-cm radio continuum emission. The HI and ionized gas disks of
IC2233 are clumpy and vertically distended, with scale heights comparable to
the young stars. Both the stellar and HI disks of IC2233 appear flared, and we
also find a vertically extended, rotationally anomalous HI component extending
to z~2.4 kpc. The HI disk exhibits a mild lopsidedness as well as a global
corrugation pattern with a period of ~7 kpc and an amplitude of ~150 pc. To our
knowledge, this is the first time corrugations of the gas disk have been
reported in an external galaxy; these undulations may be linked to bending
instabilities or to underlying spiral structure and suggest that the disk is
largely self-gravitating.
  Lying at a projected distance of 16.7' from IC2233, NGC2537 has an HI disk
with a bright, tilted inner ring and a flocculent, dynamically cold outer
region that extends to ~3.5D_25. Although NGC2537 is rotationally-dominated, it
shows significant turbulence near its center. The inner rotation curve rises
steeply, implying a strong central mass concentration. Our data indicate that
IC2233 and NGC2537 do not constitute a bound pair and most likely lie at
different distances. We also find no compelling evidence of a recent minor
merger in either galaxy, suggesting that both are examples of small disk
galaxies evolving in relative isolation. (Abridged)
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:32:53 GMT""}]","2008-11-26"
"0709.4250","Yanbin Yang","F. Hammer (1), M. Puech (2), Y. B. Yang (1) and H. Flores (1) ((1)
  GEPI, Observatoire de Paris, CNRS, Universite Paris Diderot (2) ESO)","The origin of star formation since z=1","Comments: 8 pages, to appear in ""Pathways Through an Eclectic
  Universe"", J. H. Knappen, T. J. Mahoney, and A. Vazedekis (Eds.), ASP Conf.
  Ser., 2007",,,,"astro-ph",,"  The use of multiple integral field units with FLAMES/GIRAFFE at VLT has
revolutionized investigations of distant galaxy kinematics. This facility may
recover the velocity fields of almost all emission line galaxies with
I_(AB)<22.5 at z<0.8. We have gathered a unique sample of 63 velocity fields at
z=0.4-0.75, which are representative of M_stellar > 1.5*10^10 M_sun emission
line W_0([OII])>15 \AA galaxies, and are unaffected by cosmic variance. Taking
into account all galaxies -with or without emission lines- in that redshift
range, we find that 42+/-7% of them have anomalous kinematics, including
26+/-7% with complex kinematics, i.e. not supported by either rotation or by
dispersion. The large fraction of complex velocity fields suggests a large
impact of merging in shaping the galaxies in the intermediate mass range. We
discuss how this can be accommodated within the frame of current scenarios of
galaxy formation, including for the Milky Way and M31.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:44:47 GMT""}]","2007-09-28"
"0709.4251","Andreas Schmitt","Mark G. Alford, Andreas Schmitt","Bulk viscosity in 2SC and CFL quark matter","8 pages, 3 figures, contribution to the proceedings of QCD@Work 2007,
  Martina Franca (Italy)","AIPConf.Proc.964:256-263,2007","10.1063/1.2823860",,"nucl-th astro-ph hep-ph",,"  The bulk viscosities of two color-superconducting phases, the color-flavor
locked (CFL) phase and the 2SC phase, are computed and compared to the result
for unpaired quark matter. In the case of the CFL phase, processes involving
kaons and the superfluid mode give the largest contribution to the bulk
viscosity since all fermionic modes are gapped. In the case of the 2SC phase,
ungapped fermionic modes are present and the process u+d <-> u+s provides the
dominant contribution. In both cases, the bulk viscosity can become larger than
that of the unpaired phase for sufficiently large temperatures (T >~ 1 MeV for
CFL, T >~ 0.1 MeV for 2SC). Bulk viscosity (as well as shear viscosity) is
important for the damping of r-modes in compact stars and thus can potentially
be used as an indirect signal for the presence or absence of
color-superconducting quark matter.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:22:53 GMT""}]","2008-11-26"
"0709.4253","Francois Huard","Francois Huard, Marcelo Lanzilotta, Octavio Mendoza","Finitistic dimension through infinite projective dimension","10 pages","Bull. London Math. Soc. 41 (2009) 367-376",,,"math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that an artin algebra having at most three radical layers of infinite
projective dimension has finite finitistic dimension, generalizing the known
result for algebras with vanishing radical cube.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:15:26 GMT""},{""version"":""v2"",""created"":""Mon, 10 Jan 2011 19:13:51 GMT""}]","2011-01-11"
"0709.4254","Susan Blessing","D0 Collaboration: V. M. Abazov, et al","Measurement of the muon charge asymmetry from W boson decays","Submitted to Phys. Rev. D Rapid Communications","Phys.Rev.D77:011106,2008","10.1103/PhysRevD.77.011106","Fermilab-Pub-07-493-E","hep-ex",,"  We present a measurement of the muon charge asymmetry from W boson decays
using 0.3 fb^{-1} of data collected at \sqrt{s}=1.96 GeV between 2002 and 2004
with the D0 detector at the Fermilab Tevatron ppbar Collider. We compare our
findings with expectations from next-to-leading-order calculations performed
using the CTEQ6.1M and MRST04 NLO parton distribution functions. Our findings
can be used to constrain future parton distribution function fits.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:19:24 GMT""}]","2010-05-19"
"0709.4255","Cristian D. Gonzalez-Aviles","Cristian D. Gonzalez-Aviles","Arithmetic duality theorems for 1-motives over function fields","33 pages. Final version to appear in print",,,,"math.NT math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we obtain a Poitou-Tate exact sequence for finite and flat
group schemes over a global function field. We also extend the duality theorems
for 1-motives over number fields obtained by D.Harari and T.Szamuely to the
function field case.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:23:10 GMT""},{""version"":""v2"",""created"":""Wed, 3 Oct 2007 17:02:42 GMT""},{""version"":""v3"",""created"":""Thu, 15 Nov 2007 20:42:25 GMT""},{""version"":""v4"",""created"":""Mon, 24 Nov 2008 20:49:24 GMT""}]","2008-11-24"
"0709.4257","Alexis Larranaga","Alexis Larranaga","Thermodynamical Analogy Between BTZ Black Holes and Effective String
  Theory","6 pages. References updated",,,,"gr-qc",,"  In this paper we study the first law of thermodynamics for the (2+1)
dimensional BTZ rotating black hole considering a pair of thermodinamical
systems constructed with the two horizons of this solution. We show that these
two systems are similar to the right and left movers of string theory and that
the temperature associated with the black hole is the harmonic mean of the
temperatures associated with these two systems.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:26:16 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 17:17:25 GMT""}]","2007-10-09"
"0709.4258","Babak H. Serdajeh","B. Seradjeh, M. Franz (UBC)","Fractional statistics of topological defects in graphene and related
  structures","4 pages, 1 figure, REVTeX4","Phys. Rev. Lett. 101, 146401 (2008).","10.1103/PhysRevLett.101.146401",,"cond-mat.str-el cond-mat.mes-hall",,"  We show that fractional charges bound to topological defects in the recently
proposed time-reversal-invariant models on honeycomb and square lattices obey
fractional statistics. The effective low-energy description is given in terms
of a `doubled' level-2 Chern-Simons field theory, which is parity and
time-reversal invariant and implies two species of semions (particles with
statistical angle pi/2) labeled by a new emergent quantum number that we
identify as the fermion axial charge.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:42:16 GMT""}]","2008-10-01"
"0709.4259","Jing Shao","Gordon L. Kane, Piyush Kumar and Jing Shao","Unravelling Strings at the LHC","34 pages, 16 figures","Phys.Rev.D77:116005,2008","10.1103/PhysRevD.77.116005",,"hep-ph hep-ex hep-th",,"  We construct LHC signature footprints for four semi-realistic string/$M$
theory vacua with an MSSM visible sector. We find that they all give rise to
limited regions in LHC signature space, and are qualitatively different from
each other for understandable reasons. We also propose a technique in which
correlations of LHC signatures can be effectively used to distinguish among
these string theory vacua. We expect the technique to be useful for more
general string vacua. We argue that further systematic analysis with this
approach will allow LHC data to disfavor or exclude major ``corners'' of
string/$M$ theory and favor others. The technique can be used with limited
integrated luminosity and improved.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:34:09 GMT""}]","2008-06-18"
"0709.4260","Gergely Szirmai","G. Szirmai, P. Domokos","Geometric resonance cooling of polarizable particles in an optical
  waveguide","4 pages","Phys. Rev. Lett. 99, 213602 (2007)","10.1103/PhysRevLett.99.213602",,"quant-ph",,"  In the radiation field of an optical waveguide, the Rayleigh scattering of
photons is shown to result in a strongly velocity-dependent force on atoms. The
pump field, which is injected in the fundamental branch of the waveguide, is
favorably scattered by a moving atom into one of the transversely excited
branches of propagating modes. All fields involved are far detuned from any
resonances of the atom. For a simple polarizable particle, a linear friction
force coefficient comparable to that of cavity cooling can be achieved.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:41:40 GMT""}]","2007-11-28"
"0709.4261","Harold Weaver Jr","H. A. Weaver, W. C. Gibson, M. B. Tapley, L. A. Young and S. A. Stern","Overview of the New Horizons Science Payload","17 pages, 4 figures, 1 table; To appear in a special volume of Space
  Science Reviews on the New Horizons mission","Space Sci.Rev.140:75-91,2008","10.1007/s11214-008-9376-6",,"astro-ph",,"  The New Horizons mission was launched on 2006 January 19, and the spacecraft
is heading for a flyby encounter with the Pluto system in the summer of 2015.
The challenges associated with sending a spacecraft to Pluto in less than 10
years and performing an ambitious suite of scientific investigations at such
large heliocentric distances (> 32 AU) are formidable and required the
development of lightweight, low power, and highly sensitive instruments. This
paper provides an overview of the New Horizons science payload, which is
comprised of seven instruments. Alice provides spatially resolved ultraviolet
spectroscopy. The Ralph instrument has two components: the Multicolor Visible
Imaging Camera (MVIC), which performs panchromatic and color imaging, and the
Linear Etalon Imaging Spectral Array (LEISA), which provides near-infrared
spectroscopic mapping capabilities. The Radio Experiment (REX) is a component
of the New Horizons telecommunications system that provides both occultation
and radiometry capabilities. The Long Range Reconnaissance Imager (LORRI)
provides high sensitivity, high spatial resolution optical imaging
capabilities. The Solar Wind at Pluto (SWAP) instrument measures the density
and speed of solar wind particles. The Pluto Energetic Particle Spectrometer
Science Investigation (PEPSSI) measures energetic protons and CNO ions. The
Venetia Burney Student Dust Counter (VB-SDC) is used to record dust particle
impacts during the cruise phases of the mission.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:48:59 GMT""}]","2008-12-25"
"0709.4262","Gary T. Horowitz","Gary T. Horowitz, Jacopo Orgera and Joe Polchinski","Nonperturbative Instability of AdS_5 x S^5/Z_k","20 pages, 1 figure, v2: minor changes and references added","Phys.Rev.D77:024004,2008","10.1103/PhysRevD.77.024004",,"hep-th",,"  We study the AdS/CFT correspondence with boundary conditions AdS_5 x S^5/Z_k,
where the Z_k acts freely but breaks all supersymmetry. While there are closed
string tachyons at small 't Hooft coupling, there are no tachyons at large
coupling. Nevertheless, we show that there is a nonperturbative instability
directly analogous to the decay of the Kaluza-Klein vacuum. We discuss the
implications of this instability for the strongly coupled dual field theory,
and compare with earlier studies of this theory at weak coupling.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:42:04 GMT""},{""version"":""v2"",""created"":""Fri, 26 Oct 2007 21:43:41 GMT""}]","2008-11-26"
"0709.4263","Maciej Dziemia\'nczuk","M. Dziemianczuk","On Cobweb posets tiling problem","15 pages, 15 figures","Adv. Stud. Contemp. Math. volume 16 (2), 2008 (April) pp. 219-233",,,"math.CO cs.DM",,"  Kwasniewski's cobweb posets uniquely represented by directed acyclic graphs
are such a generalization of the Fibonacci tree that allows joint combinatorial
interpretation for all of them under admissibility condition. This
interpretation was derived in the source papers and it entailes natural
enquieres already formulated therein. In our note we response to one of those
problems. This is a tiling problem. Our observations on tiling problem include
proofs of tiling's existence for some cobweb-admissible sequences. We show also
that not all cobwebs admit tiling as defined below.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 20:44:53 GMT""},{""version"":""v2"",""created"":""Thu, 4 Oct 2007 14:13:44 GMT""}]","2009-09-29"
"0709.4264","Jay Gambetta","Jay Gambetta, Alexandre Blais, M. Boissonneault, A. A. Houck, D. I.
  Schuster, S. M. Girvin","Quantum trajectory approach to circuit QED: Quantum jumps and the Zeno
  effect","20 pages, 12 figures","Phys. Rev. A 77, 012112 (2008)","10.1103/PhysRevA.77.012112",,"cond-mat.mes-hall cond-mat.supr-con quant-ph",,"  We present a theoretical study of a superconducting charge qubit dispersively
coupled to a transmission line resonator. Starting from a master equation
description of this coupled system and using a polaron transformation, we
obtain an exact effective master equation for the qubit. We then use quantum
trajectory theory to investigate the measurement of the qubit by continuous
homodyne measurement of the resonator out-field. Using the same porlaron
transformation, a stochastic master equation for the conditional state of the
qubit is obtained. From this result, various definitions of the measurement
time are studied. Furthermore, we find that in the limit of strong homodyne
measurement, typical quantum trajectories for the qubit exhibit a crossover
from diffusive to jump-like behavior. Finally, in the presence of Rabi drive on
the qubit, the qubit dynamics is shown to exhibit quantum Zeno behavior.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:14:41 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jan 2008 22:45:16 GMT""}]","2009-11-13"
"0709.4265","Robert W. Hill","R. W. Hill, Shiyan Li, M. B. Maple and Louis Taillefer","Multi-symmetry and Multi-band Superconductivity in Filled-skutterudites
  PrOs$_4$Sb$_{12}$ and PrRu$_4$Sb$_{12}$","5 pages, 4 figures",,,,"cond-mat.supr-con cond-mat.str-el",,"  Thermal conductivity measurements were performed on single crystal samples of
the superconducting filled skutterudite compounds PrOs$_4$Sb$_{12}$ and
PrRu$_4$Sb$_{12}$ both as a function of temperature and magnetic field applied
perpendicular to the heat current. In zero magnetic field, the low temperature
electronic thermal conductivity of PrRu$_4$Sb$_{12}$ is vanishingly small,
consistent with a fully-gapped Fermi surface. For PrOs$_4$Sb$_{12}$, however,
we find clear evidence for residual electronic conduction as the temperature
tends to zero Kelvin which is consistent with the presence of nodes in the
superconducting energy gap. The field dependence of the electronic conductivity
for both compounds shows a rapid rise immediately above H$_{c1}$ and
significant structure over the entire vortex state. In the fully gapped
superconductor PrRu$_4$Sb$_{12}$, this is interpreted in terms of multi-band
effects. In PrOs$_4$Sb$_{12}$, we consider the Doppler shift of nodal
quasiparticles at low fields and multiband effects at higher fields.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:04:21 GMT""}]","2007-09-28"
"0709.4266","Nicholas Harrigan","Nicholas Harrigan and Terry Rudolph","Ontological models and the interpretation of contextuality","Do not approach this paper with unrealistic expectations",,,,"quant-ph",,"  Studying the extent to which realism is compatible with quantum mechanics
teaches us something about the quantum mechanical universe, regardless of the
validity of such realistic assumptions. It has also recently been appreciated
that these kinds of studies are fruitful for questions relating to quantum
information and computation. Motivated by this, we extend the ontological model
formalism for realistic theories to describe a set of theories emphasizing the
role of measurement and preparation devices by introducing `hidden variables'
to describe them. We illustrate both the ontological model formalism and our
generalization of it through a series of example models taken from the
literature. Our extension of the formalism allows us to quantitatively analyze
the meaning contextuality (a constraint on successful realistic theories),
finding that - taken at face-value - it can be realized as a natural
interaction between the configurations of a system and measurement device.
However, we also describe a property that we call deficiency, which follows
from contextuality, but does not admit such a natural interpretation. Loosely
speaking, deficiency breaks a symmetry between preparations and measurements in
quantum mechanics. It is the property that the set of ontic states which a
system prepared in quantum state psi may actually be in, is strictly smaller
than the set of ontic states which would reveal the measurement outcome psi
with certainty.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 22:20:33 GMT""}]","2007-09-28"
"0709.4267","Parshu Gyawali","P. Gyawali, V. Sandu, B. J. Taylor, M. B. Maple and C. C. Almasan","Doping Dependence of Vortex Regimes in
  Y$_{1-x}$Pr$_{x}$Ba$_{2}$Cu$_{3}$O$_{7-\delta}$ Single Crystals","7 figures",,"10.1103/PhysRevB.77.174504",,"cond-mat.supr-con cond-mat.str-el",,"  Magnetic relaxation measurements on a series of
Y$_{1-x}$Pr$_{x}$Ba$_{2}$Cu$_{3}$O$_{7-\delta}$ ($x = 0.13, 0.34, 0.47$) single
crystals were performed over a large field and temperature range in order to
investigate the characteristics of the vortex matter across the second
magnetization peak (SMP). The magnitude of the SMP varies non-monotonically
with the Pr concentration; i.e., the irreversible magnetization normalized by
its value at the onset field $H_{on}$ displays a maximum for the $x = 0.34$
single crystal. The two characteristic fields, $H_{on}$ and $H_{sp}$, follow
different temperature $T$ dependences: $H_{on} \propto T^{\nu_{on}}$ and
$H_{sp} \propto [1-(T/T_{c})^{2}]^{\nu_{sp}}$. The extracted values of the
apparent activation energy $U^\ast$ and the creep exponent $\mu$ display a
maximum at a field $H_{on} < H^\ast < H_{sp}$. Their field dependences point
toward the coexistence of both elastic and plastic creep for $H > H_{on}$. The
degree of participation of each creep mechanism is determined by the charge
carrier density, which controls both the elastic properties of the vortex
matter and the pinning potential.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:22:45 GMT""}]","2009-11-13"
"0709.4268","Turan Birol","T. Birol, T. Dereli, \""O. E. M\""ustecapl{\i}o\u{g}lu, L. You","Coherence lifetimes of excitations in an atomic condensate due to the
  thin spectrum",,"Phys. Rev. A 76, 043616 (2007)","10.1103/PhysRevA.76.043616",,"quant-ph cond-mat.soft",,"  We study the quantum coherence properties of a finite sized atomic condensate
using a toy-model and the thin spectrum model formalism. The decoherence time
for a condensate in the ground state, nominally taken as a variational symmetry
breaking state, is investigated for both zero and finite temperatures. We also
consider the lifetimes for Bogoliubov quasi-particle excitations, and contrast
them to the observability window determined by the ground state coherence time.
The lifetimes are shown to exhibit a general characteristic dependence on the
temperature, determined by the thin spectrum accompanying the spontaneous
symmetry breaking ground state.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 00:00:35 GMT""}]","2007-10-18"
"0709.4269","John W. Moffat","J. W. Moffat","Electroweak Model Without A Higgs Particle","12 pages, 4 figures, latex file. Minor corrections. Figures added.
  Typos corrected",,,,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  An electroweak model is formulated in a finite, four-dimensional quantum
field theory without a Higgs particle. The W and Z masses are induced from the
electroweak symmetry breaking of one-loop vacuum polarization graphs. The
theory contains only the observed particle spectrum of the standard model. In
terms of the observed twelve lepton and quark masses, a loop calculation of the
non-local electroweak energy scale $\Lambda_W$ and $\rho$ predicts the values
$\Lambda_W(M_Z)=541$ GeV and $\rho(M_Z)=0.993$, yielding
$s^2_Z\equiv\sin^2\theta_W(M_Z)=0.21686\pm 0.00097$. Possible ways to detect a
non-local signal in scattering amplitudes involving loop graphs at the LHC are
discussed. Fermion masses are generated from a ``mass gap'' equation obtained
from the lowest order, finite fermion self-energy with a broken symmetry vacuum
state. The cross section for $W_L^+ W_L^-\to W_L^+ W_L^-$ is predicted to
vanish for $\sqrt{s} > {1 \rm TeV}$, avoiding a violation of the unitarity
bound. The Brookhaven National Laboratory measurement of the anomalous magnetic
moment of the muon and the residual difference between the measured value and
the standard model can provide a test of a non-local deviation from the
standard model.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:37:34 GMT""},{""version"":""v2"",""created"":""Thu, 4 Oct 2007 21:25:34 GMT""},{""version"":""v3"",""created"":""Fri, 5 Oct 2007 21:33:09 GMT""},{""version"":""v4"",""created"":""Wed, 5 Mar 2008 18:53:24 GMT""},{""version"":""v5"",""created"":""Thu, 24 Apr 2008 05:22:20 GMT""},{""version"":""v6"",""created"":""Wed, 11 Jun 2008 14:40:19 GMT""}]","2008-06-11"
"0709.4270","Harold Weaver Jr","Leslie A. Young, S. Alan Stern, Harold A. Weaver, Fran Bagenal,
  Richard P. Binzel, Bonnie Buratti, Andrew F. Cheng, Dale Cruikshank, G.
  Randall Gladstone, William M. Grundy, David P. Hinson, Mihaly Horanyi, Donald
  E. Jennings, Ivan R. Linscott, David J. McComas, William B. McKinnon, Ralph
  McNutt, Jeffery M. Moore, Scott Murchie, Carolyn C. Porco, Harold Reitsema,
  Dennis C. Reuter, John R. Spencer, David C. Slater, Darrell Strobel, Michael
  E. Summers, G. Leonard Tyler","New Horizons: Anticipated Scientific Investigations at the Pluto System","40 pages, 9 figures, 7 tables; To appear in a special volume of Space
  Science Reviews on the New Horizons mission","Space Sci.Rev.140:93-127,2008","10.1007/s11214-008-9462-9",,"astro-ph",,"  The New Horizons spacecraft will achieve a wide range of measurement
objectives at the Pluto system, including color and panchromatic maps,
1.25-2.50 micron spectral images for studying surface compositions, and
measurements of Pluto's atmosphere (temperatures, composition, hazes, and the
escape rate). Additional measurement objectives include topography, surface
temperatures, and the solar wind interaction. The fulfillment of these
measurement objectives will broaden our understanding of the Pluto system, such
as the origin of the Pluto system, the processes operating on the surface, the
volatile transport cycle, and the energetics and chemistry of the atmosphere.
The mission, payload, and strawman observing sequences have been designed to
acheive the NASA-specified measurement objectives and maximize the science
return. The planned observations at the Pluto system will extend our knowledge
of other objects formed by giant impact (such as the Earth-moon), other objects
formed in the outer solar system (such as comets and other icy dwarf planets),
other bodies with surfaces in vapor-pressure equilibrium (such as Triton and
Mars), and other bodies with N2:CH4 atmospheres (such as Titan, Triton, and the
early Earth).
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:40:28 GMT""}]","2008-12-25"
"0709.4271","Mir Abbas Jalali","Alireza Rahmati, Mir Abbas Jalali","A New 3D Potential-Density Basis Set","2 pages. To appear in the proceedings of IAU Symposium 245,
  ""Formation and Evolution of Galaxy Bulges,"" M. Bureau, E. Athanassoula, and
  B. Barbuy, eds",,"10.1017/S1743921308017237",,"astro-ph",,"  A set of bi-orthogonal potential-density basis functions is introduced to
model the density and its associated gravitational field of three dimensional
stellar systems. Radial components of our basis functions are weighted integral
forms of spherical Bessel functions. We discuss the properties of our basis
functions and demonstrate their shapes for the latitudinal Fourier number
$l=2$.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:41:09 GMT""}]","2009-11-13"
"0709.4272","Miguel-Angel Perez-Torres","M. A. P\'erez-Torres, S. Mattila, A. Alberdi, L. Colina, J. M.
  Torrelles, P. V\""ais\""anen, S. Ryder, N. Panagia, A. Wilson","Radio Detection of Supernova 2004ip in the Circumnuclear Region of the
  Luminous Infrared Galaxy IRAS 18293-3413","Accepted for publication in ApJ Letters, 12 pages, 1 figure","2007ApJ...671L..21P","10.1086/524682",,"astro-ph",,"  We report a radio detection of supernova SN 2004ip in the circumnuclear
region of the luminous infrared galaxy IRAS 18293-3413, using Very Large Array
(VLA) observations at 8.4 GHz on 11 June 2007. SN 2004ip had been previously
discovered at near-infrared wavelengths using adaptive optics observations, but
its nature (core-collapse or thermonuclear) could not be definitely
established. Our radio detection, about three years after the explosion of the
supernova, indicates a prominent interaction of the ejecta of SN 2004ip with
the circumstellar medium, confirming that the supernova was a core-collapse
event (probably Type II), and thus strongly suggesting that its progenitor was
a massive star with a significant mass-loss prior to its explosion. SN 2004ip
has a 8.4 GHz luminosity of 3.5E27 erg/s/Hz, about twice as bright as SN 2000ft
in NGC 7469 at a similar age, and given its projected distance to the nucleus
(~500 pc), is one of the closest of all known radio SNe to a galaxy nucleus,
and one of the brightest radio SNe ever.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:41:18 GMT""},{""version"":""v2"",""created"":""Thu, 18 Oct 2007 13:19:25 GMT""}]","2007-12-04"
"0709.4273","Sergey Gubin","Sergey Gubin","Set Matrices and The Path/Cycle Problem","7 pages",,,,"cs.DM cs.CC cs.DS math.CO",,"  Presentation of set matrices and demonstration of their efficiency as a tool
using the path/cycle problem.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 21:44:10 GMT""}]","2007-09-28"
"0709.4274","Pavel Bakala","P. Bakala, P. Cermak, S. Hledik, Z. Stuchlik, K. Truparova","Extreme gravitational lensing in vicinity of Schwarzschild-de Sitter
  black holes",,,"10.2478/s11534-007-0033-6",,"astro-ph",,"  We have developed a realistic, fully general relativistic computer code to
simulate optical projection in a strong, spherically symmetric gravitational
field. The standard theoretical analysis of optical projection for an observer
in the vicinity of a Schwarzschild black hole is extended to black hole
spacetimes with a repulsive cosmological constant, i.e, Schwarzschild-de Sitter
spacetimes. Influence of the cosmological constant is investigated for static
observers and observers radially free-falling from the static radius.
Simulations include effects of the gravitational lensing, multiple images,
Doppler and gravitational frequency shift, as well as the intensity
amplification. The code generates images of the sky for the static observer and
a movie simulations of the changing sky for the radially free-falling observer.
Techniques of parallel programming are applied to get a high performance and a
fast run of the BHC simulation code.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 22:27:57 GMT""}]","2009-11-13"
"0709.4275","Vladimir Tkachev","Vladimir Tkachev","Ullemar's formula for the moment map, II","9 pages","Linear Algebra Appl., 404 (2005), 380-388","10.1016/j.laa.2005.03.012",,"math.CV math.AC",,"  We establish the complex analogue of Ullemar's formula for polynomial
domains. We show that the Jacobian of the complex moment mapping is equal to
the self-resultant of the defining polynomial.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 22:00:20 GMT""}]","2007-09-28"
"0709.4277","Christopher Beem","Mina Aganagic, Christopher Beem and Shamit Kachru","Geometric Transitions and Dynamical SUSY Breaking","31 pages, 3 figures, harvmac","Nucl.Phys.B796:1-24,2008","10.1016/j.nuclphysb.2007.11.032","SLAC-PUB-12821","hep-th",,"  We show that the physics of D-brane theories that exhibit dynamical SUSY
breaking due to stringy instanton effects is well captured by geometric
transitions, which recast the non-perturbative superpotential as a classical
flux superpotential. This allows for simple engineering of Fayet, Polonyi,
O'Raifeartaigh, and other canonical models of supersymmetry breaking in which
an exponentially small scale of breaking can be understood either as coming
from stringy instantons or as arising from the classical dynamics of fluxes.
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 23:54:26 GMT""}]","2008-11-26"
